Web Development , 3000
Graphic Design , 1000
Digital Marketing , 10000
Content Writing , 1000
Digital Marketing , 3000
Mobile App Development , 1000
Content Writing , 2000
Business Development  , 2000
Volunteering ,0 
Graphic Design , 2000
Marketing , 1000
Social Media Management ,0 
Graphic Design , 2500
Business Development  , 5000  
UI Design , 5000
Social Media Management ,0 
Meme Making , 2000
Digital Marketing , 1000
UI/UX Design , 5000
Web Development ,0 
Mobile App Development , 8000
Human Resources  , 1000
Social Media Marketing , 2500
Information Technology , 5000
Hindi Content Writing , 3000
UI Design , 10000
Facebook Marketing , 7000
Human Resources  , 2000
Unity Design , 5000
Video Production , 12000
Civil Engineering , 2000
Web Development , 2000
Journalism-Hindi , 1000
Web Development , 2000
Graphic Design , 1000
Content Writing , 5000
SME Mathematics  , 15000
Mobile App Development , 15000
Rural Management , 1000
Storytelling ,0 
Business Development  , 3000
Telecalling , 5000
Graphic Design , 1500
Web Development , 2000
Web Development , 5000
Digital Marketing , 5000
Web Development , 1000
Content Writing , 5000  
Content Writing , 2000  
Teaching  , 2000
Social Media Marketing ,0 
Business Development  , 2000
Telecalling , 2000
Digital Marketing , 2000
Graphic Design , 4000
Web Development , 7000
Web Development , 5000
Video Editing , 3000
Social Media Marketing , 6000
Graphic Design , 3000
Content Writing , 2000
Business Development  , 2000
Digital Marketing , 2000
Content Writing , 3000
Social Media Marketing , 2000
Graphic Design , 2000
Business Development  , 2000
Social Media Marketing , 1000
Digital Marketing , 3000
Content Writing , 2000
Content Writing , 1000
Human Resources  , 2000
Search Engine Optimization  , 3000
iOS Development , 10000
Business Development  , 1000
Mobile App Development , 3000
Web Development , 3000
Graphic Design , 5000
Human Resources  , 6000
Digital Marketing , 1000
Content Writing , 3000
Digital Marketing , 1000
Content Writing , 2800
Web Development , 2000
Digital Marketing ,0 
Content Writing , 1000
Business Development  , 8000
Content Writing , 1000
Content Writing , 2000
Video Making/Editing , 1000
Data Analytics , 5000
Social Media Marketing , 4000
Web Development , 3000
Content Writing , 1000
Artificial Intelligence  , 7500
Business Development  , 2000
Video Making/Editing  , 1000
Human Resources  , 1000
Digital Marketing , 10000
Graphic Design , 5000
Business Development  , 10000
Graphic Design , 1500
Business Development  , 3000
Web Development , 5000
Social Media Marketing , 5000  
Operations ,0 
Digital Marketing , 2800
Content Writing , 1500
Video Making/Editing , 2000
Graphic Design , 10000
Graphic Design , 7000
Social Media Marketing , 1000
Comic Moderating , 8000
Video Editing , 12000
Digital Marketing , 2000
Finance , 2000
Graphic Design , 1000
Web Development , 2000
Content Writing , 5000
Digital Marketing , 5000
Digital Marketing , 2000
Full Stack Development - NodeJS , 2000
Web Development , 5000
Web Development , 5000  
Business Development  , 5000
Operations , 4000
Business Development  , 8000
Business Development  , 3000
Graphic Design , 4000
Graphic Design ,0 
Script Writing , 3000
Graphic Design , 1000
Web Development , 15000
Content Writing - Q & A  , 5000  
Mobile App Development , 5000
Medical Marketing & Branding , 1000
Digital Marketing , 25000
Digital Marketing , 3500
Content Writing , 1000
Business Development  , 5000
Content Writing , 5000
COVID-19 Fundraising ,0 
Business Development  , 8000
Mobile App Development , 2000-2500  
Facebook Marketing  , 1000
Graphic Design , 7000
Social Media Marketing , 1000
Graphic Design , 2000
Video Making/Editing , 1000
Software Testing , 3000
Web Development , 10000
Business Development  , 2500
Content Writing ,0 
Graphic Design , 2000
Teaching  , 4000
Teaching  , 4000
Content Writing , 3000
Business Development  , 5000
Teaching  , 4000
Graphic Design , 3000
Business Development  , 6000
Business Development  , 10000
Business Development  , 1000
Full Stack Development , 5000
Business Development  , 1000
Content Writing , 1500
Mobile App Development , 10000
Graphic Design , 1000
Graphic Design , 3000
Social Media Marketing , 4000
Business Development  , 3000
Animation , 3000
Digital Marketing , 6000
Operations , 2000
Digital Marketing , 2000
Business Development  , 1000  
Content Writing , 2000
Human Resources  , 2000
Content Writing , 8000
Social Media Marketing , 1000
Content Writing , 1000
Business Development  , 1000
Web Development , 7000
Web Development , 5000
Social Media Marketing , 6000
Business Strategy , 2000
Mobile App Development , 15000
Content Writing , 5000
Graphic Design , 3000
Artificial Intelligence  , 20000
Graphic Design , 6000
Django Development ,0 
Web Development , 2500
Mobile App Development , 8000
Digital Marketing , 5000
Content Writing , 1200
Video Making , 5000
Business Development  , 1000
International Calling , 20000
Business Development  , 1000
Business Development  , 1000
Web Development , 4000
Marketing , 2000
Web Development , 3000
Social Media Marketing ,0 
Web Development , 5000
Backend Development , 5000
Mobile App Development , 3000
Web Development , 3000
Marketing , 5000
Website Design , 1500
Web Development , 13000
Web Development , 13000
Web Development , 10000
Web Development , 4000
Social Media Marketing ,0 
Graphic Design , 7000
Software Testing , 10000
Graphic Design , 1500
Social Media Marketing , 5000
Content Writing , 2500
Content Writing  , 3000
Online Video Calls Moderation , 3000
Content Writing , 5000
Marketing , 2000
Social Media Marketing , 2500
Content Writing , 1000
Marketing and HR , 2000
Business Planning And Strategy Development , 5000  
Graphic Design , 2500
Subject Matter Expert  , 15000
Human Resources  , 1000
Customer Service , 15000
Digital Marketing , 3000
Web Development , 10000
Digital Marketing , 6000
Content Writing , 4000
Business Development  , 1000
International Business Development , 5000
Web Development , 10000
Operations , 2000
WordPress Development , 5000
Graphic Design , 2500
Digital Marketing , 3000
Web Development , 2000
Digital Marketing , 1000
Business Development  , 2000
Business Development  , 2000
Business Development  , 3000
Graphic Design , 3000
Graphic Design , 1000
Web Development , 5000
Social Media Marketing , 7000
Business Development  , 15000
Search Engine Optimization  , 3000
Marketing , 5000
Web Design  , 8000
Video Editing And Voice , 2000
Graphic Design , 2000
Digital Marketing , 3000
Graphic Design , 2000
Artificial Intelligence  ,0 
Digital Marketing , 2000
Digital Marketing , 2000
National Coordination , 2000
Content Creation , 4000
Web Development , 1500
Graphic Design , 2000
Web Development , 4000
Marketing , 4000
Mobile App Development , 3000
Graphic Design , 5000
Social Media Marketing , 1000
Operations , 3000
Social Media Marketing , 8000
Business Development  , 1000 /10 Conversions 
Business Development  , 1000
Graphic Design , 1000
Animation ,0 
Business Development  , 5000
Operations , 3000
Social Media Marketing , 2000
Content Writing , 1000
Content Writing , 1500  
Graphic Design , 3000
Business Development  , 6000
Business Analytics , 2000
Web Development , 10000
Campus Ambassador ,0 
Marketing , 2000
Marketing , 3000
Web Development , 3000
Product Design , 1000
Content Writing , 3000
Graphic Design , 3000
Digital Marketing , 5000
Social Media Marketing , 2500
Business Development  , 10000
Content Writing , 5000
Online Teaching  , 5000-10000  
Executive Assistant , 5000
Video Making/Editing , 2000
Digital Marketing ,0 
Market Research , 1000
Marketing , 1000
Content Writing , 1000
Graphic Design , 10000
Social Media Marketing , 2000
UI/UX Design , 12000
Graphic Design , 5000
Web Development , 1000
Web Development , 4000
Business Development  , 1000
Business Development  , 5000
Social Media Marketing ,0 
Content Writing ,0 
Video Editing & Photo Editing ,0 
Data Entry , 1500
Web Development , 20000
UX/UI Design Development , 1000
Pedagogy  , 2000
Psychology , 2000
Digital Marketing , 2000
UX/UI Design , 2500
Video Making/Editing , 5000
Graphic Design , 5000
Animation , 8000
Web Development , 3000
Graphic Design , 8000
Mobile App Development ,0 
Video Editor ,0 
Graphic Design , 1500
Content Writing , 1000
Digital Marketing , 1000
Content Writing , 1000
WordPress Development , 1000
Web Development , 10000
Business Development  , 3000
Graphic Design , 3000
Ruby On Rails Development , 10000
Web Development , 3000-5000  
Excel And Advanced Excel Macros And Spreadsheet Development , 1500
Web Development , 7000
Content Writing , 800 /Write-up 
Graphic Design ,0 
Content Writing , 2500
Operations ,0 
Business Development  , 1000
Human Resources  ,0 
Digital Marketing , 1000
Graphic Design , 1000
Digital Marketing , 2000
Web Development , 10000
Angular 8 Development , 5000
Social Media Marketing , 3000
Animation , 1000
Content Writing , 2000
Facebook Marketing , 15000
Content Writing , 1000
Consulting , 1000
Content Writing  , 1500
Content Writing , 6000
Customer Service , 1000
Social Work ,0 
Acting , 5000
Graphic Design , 3000
Social Media Marketing , 1000
Video Making/Editing , 1000
Graphic Design , 1000
Digital Marketing , 1000
Business Research , 5000
Content Writing , 3000
UX/UI Design , 5000
Graphic Design , 5000
Business Development  , 5000
Teaching  , 12000
Defence Journalism , 12000
Video Content Editing , 12000
Teaching  , 12000
Fundraising ,0 
Content Writing , 8000
Python/Django Development , 5000  
Social Media Marketing , 7000
Business Development  , 15000
Campus Ambassador ,0 
Content Writing ,0 
Subject Matter Expert  , 15000
Data Entry , 2000
Bengali Transcription , 10000
Digital Marketing , 5000
Content Writing ,0 
Operations ,0 
Business Development  , 1000
Mobile App Development , 5000
Mobile App Development , 10000
Web Development ,0 
Corporate Communications , 1000
Social Media Marketing , 1500
Content Writing , 10000
Web Development , 700-2500 /week 
Teaching Class 9th - 10th , 20000
Content Writing , 2000
Graphic Design ,0 
Human Resources  ,0 
Data Entry , 1000
Video Making/Editing , 1500
Video Clip Editing , 2000
Open Source Development , 1000
Web Development , 8000
Mobile App Development , 10000
Customer Service , 5000
Business Development  , 5000
Patent Search & Content Writing , 1000
Digital Marketing , 1000
Web Development , 2000
Web Development , 3000
Content Writing ,0 
Mobile App Development , 5000
Hindi Content Development  , 1500
Python Development , 12000
Content Writing , 5000
Business Development  , 3000  
Mean Stack Development , 1000
Content Writing , 2000
Audio Content Development  , 1500
Graphic Design , 4000
Marketing , 1000
Social Media Marketing , 3999
Content Writing , 1000
Marketing , 1000
Business Development  , 1000
Business Management ,0 
Software Testing , 2500-5000  
Web Development , 5000
Graphic Design , 3000
Human Resources  , 7500
Telecalling , 2000
UI/UX Design , 3000
Operations , 5000
Data Entry , 3000
Content Writing , 4000
Mobile App Development , 15000
Web Development , 2000
Graphic Design , 18000  
Content Writing , 6000
PCB Designer , 1000
Android Development , 1000
Content Writing , 5000
Anchoring , 10000
Teaching , 1000
Interior/furniture Designing And 3D Rendering , 4000
Mobile App Development , 7000
Event Management ,0 
API Development , 1000
Fintech , 1000
Fashion Blogging & Styling Content , 5000
Marketing , 1000
C+Development , 1000
Social Media Marketing , 8000
Market Research , 7000
PHP Development , 2000
White Board Animation , 3000
Live Streaming , 3000
Social Media Marketing , 1000
Python Development , 1000
Graphic Design , 5000
Desktop Support Engineering , 8000
Graphic Design , 7000
Digital Marketing , 6000
Full Stack Development , 3000
Voice Over , 1000
Digital Marketing , 7000
Graphic Design , 5000
Graphic Design , 3000
Graphic Design , 8000
Electrical Engineering , 10000
Law/Legal ,0 
Product Development , 2000
Marketing , 1000
Graphic Design ,0 
Transcription Marathi , 10000
Web Development ,0 
Cold Calling , 6000
Business Development  , 5000
Business Development  , 3000
Public Policy Research , 10000
Content Writing , 2000
Graphic Design , 2000
Business Development  , 2000
iOS Mobile App Development , 6000
Business Strategy Consulting , 4000
Social Media Marketing , 5000
Media & Public Relations  , 1000
Digital Marketing , 1000
Web Development , 3000
Social Media Marketing , 1000
Business Development  ,0 
Content Writing , 1000
Operations , 4000
Web Development , 3000
Brand Management , 10000
Content Writing , 2000
Web Development , 6000
Digital Image Processing , 3000
Mobile App Development , 1000
Social Media Marketing , 1000
Chemical Engineering , 6000
Telemarketing , 3000
Legal Research ,0 
Programming  , 10000
UI/UX Design , 2000
Web Development , 3000
